order_id,revenue_per_order
89217,36.95
89888,36.95
91882,36.95
96202,36.95
98228,36.95
100124,149.2
100307,96.45
101828,36.95
106482,36.95
112182,36.95
119259,36.95
119545,116.46
122512,159.13
123944,36.95
1731,36.98
56298,36.98
70896,215.91
79915,36.98
97078,36.98
105701,36.98
107784,36.98
108661,134.98
121019,36.98
908,631.99
2455,36.99
2672,36.99
3241,194.94
4986,297.93
7380,36.99
7558,36.99
9270,36.99
9569,36.99
10695,36.99
11505,36.99
13288,36.99
13362,36.99
17062,36.99
19240,437.94
21000,73.99
21133,92.99
21280,36.99
23254,36.99
23869,36.99
24283,36.99
24927,36.99
25013,36.99
27155,36.99
27792,36.99
28704,36.99
31257,36.99
32559,36.99
33904,36.99
35248,36.99
36822,36.99
37604,36.99
37903,86.94
38416,36.99
38657,36.99
38744,36.99
39651,265.44
40073,36.99
40514,36.99
42195,303.93
44474,36.99
46510,76.98
46563,176.98
46693,36.99
47349,36.99
50530,219.98
50916,36.99
52601,36.99
52706,80.97
52707,36.99
52848,215.68
53094,36.99
53107,36.99
53495,241.65
55938,36.99
56924,36.99
57250,36.99
57621,95.99
58832,36.99
59054,36.99
60081,36.99
61082,36.99
61275,36.99
64127,36.99
64368,155.94
64453,96.49
65236,36.99
66584,36.99
66899,305.19
67314,36.99
67578,171.94
67885,36.99
68333,36.99
69099,144.98
69559,36.99
70440,144.99
73686,36.99
73729,36.99
73943,126.99
75327,36.99
78532,36.99
78558,36.99
78867,36.99
79134,36.99
79400,36.99
80352,36.99
81169,36.99
81393,36.99
81474,36.99
81516,36.99
83637,36.99
83746,406.98
84886,36.99
85221,36.99
85225,105.99
86601,286.98
88347,110.99
88495,36.99
91575,76.99
92708,36.99
95666,36.99
96039,277.03
97030,78.98
98158,36.99
102293,36.99
103553,116.49
103820,315.99
106029,36.99
106927,117.91
107835,36.99
109038,36.99
109951,36.99
111024,36.99
111325,36.99
111601,36.99
112854,36.99
112878,36.99
113321,36.99
113517,36.99
114557,81.49
114746,36.99
114833,84.99
115025,36.99
115411,86.98
116028,36.99
120389,95.99
120414,36.99
120999,36.99
121108,36.99
121230,36.99
122019,36.99
122395,36.99
8234,37.0
12049,37.0
13085,37.0
13359,37.0
15155,76.99
21441,75.0
25333,249.49
26870,316.99
26884,37.0
47040,37.0
51028,37.0
53234,281.43
57773,37.0
58023,37.0
69485,79.74
74103,37.0
90791,92.0
96366,37.0
99413,37.0
102664,189.99
104907,125.0
108550,37.0
114033,80.09
114686,211.94
93746,37.02
124817,101.12
7920,89.13
15545,107.12
44957,37.13
53722,37.13
57933,37.13
93736,37.13
105170,37.13
115035,237.12
88132,37.18
54104,37.19
26417,37.2
54304,37.2
72258,37.2
87990,37.2
12007,37.26
99289,37.26
102609,37.26
104214,37.26
104972,37.26
111408,37.26
111776,37.26
71835,37.29
47986,37.32
55524,210.67
74026,37.32
30038,102.36
38741,37.36
11926,145.39
104099,37.44
123133,80.58
4749,37.45
87914,282.78
101039,87.45
9544,37.47
101140,86.97
124718,37.47
64280,37.49
98958,37.49
103310,37.49
2068,37.5
8313,37.5
13447,106.5
14295,37.5
15431,166.5
22241,37.5
32043,37.5
42221,37.5
44054,37.5
53048,37.5
56882,37.5
70518,225.24
73424,89.5
74937,236.5
90361,37.5
99767,37.5
100753,37.5
101264,221.49
104851,37.5
106421,97.5
106964,37.5
109330,37.5
115246,37.5
117185,37.5
119323,37.5
123278,37.5
34461,37.61
37081,37.61
66881,37.63
114079,37.63
117024,37.63
76146,37.68
76244,37.68
112770,37.68
24849,37.72
55680,37.72
80702,37.72
89647,37.72
109866,196.19
42223,37.74
50463,37.74
59096,37.74
75983,276.02
82183,37.74
3069,77.38
3884,213.89
21016,37.8
31452,37.8
49032,102.8
50374,37.8
67433,37.8
102704,365.66
4581,37.81
16665,37.81
112606,82.79
71565,37.84
1657,127.89
18206,37.9
68015,37.9
106426,92.8
109084,37.9
26808,37.93
37169,157.92
6230,107.9
7553,37.95
15662,37.95
16101,37.95
17118,37.95
17662,37.95
23640,37.95
28255,37.95
36693,87.94
37886,37.95
39115,37.95
39782,37.95
56041,37.95
61682,37.95
62593,37.95
64802,37.95
71271,184.92
74536,37.95
76748,37.95
80166,37.95
80690,37.95
84344,37.95
85709,37.95
85767,587.95
91722,37.95
104548,37.95
106244,37.95
106675,37.95
111938,89.9
116940,323.95
117141,37.95
121543,37.95
122419,37.95
8173,37.96
17507,87.41
55446,37.96
75144,37.96
13917,37.97
48452,167.96
109452,37.97
7566,37.98
16222,37.98
22070,87.98
36238,97.97
69119,87.98
96271,37.98
468,37.99
1748,95.99
4884,37.99
7992,37.99
10548,201.49
13474,252.83
16226,37.99
23033,85.99
25532,37.99
26745,137.99
33288,91.99
33654,37.99
36486,37.99
40269,82.99
41596,296.94
45612,37.99
48885,184.89
52020,407.99
54129,37.99
54545,37.99
57985,37.99
66924,37.99
68057,166.99
68861,37.99
68974,37.99
70551,105.98
80894,37.99
83619,37.99
85416,37.99
92806,37.99
97832,37.99
98649,37.99
101833,37.99
111973,402.42
113973,37.99
117406,37.99
117497,37.99
124191,137.98
330,95.95
651,38.0
995,107.5
1114,38.0
2300,38.0
5159,38.0
5630,214.98
6468,197.99
6853,93.5
9291,357.0
10860,38.0
11016,38.0
11340,38.0
12208,224.97
13105,38.0
13450,38.0
13986,198.58
14439,38.0
16216,142.99
16885,259.99
17185,38.0
18021,156.0
18282,38.0
20912,38.0
21434,393.89
22188,38.0
22759,93.99
23346,137.09
23799,151.02
23940,38.0
24203,38.0
26245,38.0
26452,178.98
27604,77.5
28288,82.0
28361,38.0
28450,38.0
30712,38.0
31017,38.0
32050,38.0
33798,38.0
33920,38.0
34228,38.0
34975,38.0
35327,38.0
35449,186.0
35741,38.0
36864,38.0
37673,142.74
41030,38.0
42483,38.0
44429,38.0
44563,38.0
45404,38.0
47904,38.0
48103,38.0
48120,38.0
48949,38.0
48980,80.0
49107,38.0
49501,157.95
50858,748.0
51943,38.0
53625,38.0
54515,38.0
55505,38.0
57291,38.0
58863,38.0
59721,38.0
59872,38.0
60365,38.0
61052,107.99
62307,38.0
62718,38.0
63141,272.34
63231,38.0
65282,38.0
65515,230.0
66781,38.0
68745,85.17
68920,38.0
69285,173.0
70193,38.0
71761,82.99
72684,38.0
73314,212.22
74873,38.0
76507,38.0
78121,196.98
79246,38.0
79758,38.0
82063,38.0
83288,38.0
84860,38.0
85241,38.0
87320,38.0
90813,38.0
91389,38.0
91670,97.0
91727,38.0
93661,191.0
94466,38.0
95701,38.0
96143,38.0
97291,38.0
97892,38.0
99094,83.0
103239,38.0
103551,38.0
104437,38.0
104624,38.0
106278,38.0
106747,38.0
107424,38.0
107918,278.0
109128,38.0
109767,38.0
110441,38.0
110457,152.2
113539,38.0
115998,90.12
116744,38.0
118230,38.0
118468,38.0
120722,38.0
122576,38.0
123281,38.0
123630,97.95
124106,107.0
124526,38.0
7514,38.15
28090,38.15
29143,38.19
73017,200.68
37811,38.2
124007,38.23
69885,108.23
1465,38.25
28861,38.25
88205,38.25
107151,38.28
43955,80.3
83441,38.3
116895,38.3
56029,38.36
78536,38.36
90355,38.36
50,204.39
48053,38.4
15452,97.43
50036,88.38
62714,38.43
8770,38.44
89227,107.44
124727,78.44
30315,135.4
78990,38.48
12387,38.49
21718,38.49
27000,38.49
33769,137.99
66033,38.49
18788,214.99
19053,38.5
27398,38.5
32908,172.0
56634,38.5
58731,227.99
73797,119.48
74326,38.5
76295,38.5
84772,38.5
88748,38.5
91425,38.5
93230,168.5
107302,136.5
111160,38.5
111382,38.5
115697,38.5
55986,80.52
66793,80.51
73650,38.52
100017,113.53
10155,38.56
37459,38.56
83827,38.56
96565,38.56
83517,38.57
72312,176.47
86491,38.59
88072,136.59
19850,38.61
22546,38.61
9728,184.59
62105,38.62
69723,80.79
41623,38.68
64690,107.68
11043,83.7
82632,38.74
109895,186.74
9071,38.75
84684,88.74
51688,126.27
21753,248.32
21956,265.82
28216,118.77
45587,38.86
96564,38.88
102431,314.09
319,38.9
12025,428.81
68972,38.94
70407,38.94
11627,118.45
33742,38.95
37381,216.95
39397,38.95
51748,38.95
64047,38.95
66981,38.95
78067,80.2
87700,38.95
120633,38.95
93097,38.96
98224,38.96
12802,38.97
14407,38.97
23519,38.97
26653,85.96
58502,38.97
79102,38.97
79770,38.98
117462,38.98
5698,38.99
7648,131.99
8942,38.99
9299,38.99
10578,38.99
18159,38.99
24224,38.99
25804,38.99
33265,38.99
35576,38.99
37914,38.99
39112,38.99
41047,83.96
44627,38.99
46179,38.99
47699,38.99
48221,138.98
48436,38.99
51793,272.49
56428,38.99
56927,38.99
59357,38.99
62466,38.99
64755,149.44
65102,86.99
65775,172.98
66333,38.99
66546,288.93
67757,38.99
69227,103.49
70498,126.99
72248,38.99
72344,38.99
72622,181.78
74209,38.99
74252,38.99
76026,38.99
77992,38.99
83046,38.99
84361,38.99
87866,38.99
87993,38.99
89625,38.99
90296,38.99
91587,38.99
91790,325.99
92145,38.99
95165,38.99
101003,83.98
101665,38.99
106026,161.49
106551,38.99
109337,38.99
111108,38.99
112109,38.99
113030,78.94
113382,215.94
117652,167.99
124292,161.99
736,189.04
2256,39.0
5726,82.99
8453,347.0
9027,39.0
10297,39.0
14524,39.0
16067,39.0
17471,39.0
18432,39.0
19173,85.5
20348,39.0
20428,196.0
21242,39.0
21244,153.99
21254,124.0
21520,39.0
23263,39.0
25120,124.0
27634,39.0
28696,118.95
30749,39.0
31393,125.0
34740,39.0
36175,39.0
39454,39.0
39578,39.0
42672,39.0
43280,39.0
44056,39.0
46820,39.0
47116,224.8
47751,221.0
50147,143.49
51140,39.0
54555,82.95
56110,39.0
56551,151.0
57615,94.0
59022,39.0
59876,39.0
61605,39.0
61834,39.0
65592,39.0
65785,39.0
67350,39.0
67584,39.0
69926,39.0
69992,39.0
70014,39.0
76650,39.0
77021,39.0
79510,39.0
81885,39.0
82923,39.0
83181,39.0
84099,39.0
84843,39.0
85706,78.99
85984,39.0
86707,39.0
89006,39.0
91019,178.99
91142,39.0
91322,39.0
91803,39.0
91988,39.0
93092,372.95
94016,39.0
98506,39.0
99797,39.0
101185,39.0
101436,149.99
103226,88.99
104897,84.79
105605,93.98
105898,734.0
111772,39.0
112052,39.0
112808,39.0
113715,104.0
113938,39.0
117072,39.0
117569,39.0
117850,39.0
118522,39.0
118577,39.0
121983,39.0
122671,98.45
124219,39.0
124259,39.0
42607,39.1
44127,39.1
54463,39.1
112755,39.1
94884,39.15
9453,39.18
23404,129.96
15126,224.14
32595,39.2
52162,392.16
119799,144.08
922,184.66
18742,39.22
37110,39.22
94670,39.22
9593,39.33
7311,39.37
111418,39.38
118002,39.38
84585,39.4
19591,193.41
23405,39.41
23582,39.41
54649,39.41
61543,39.41
73566,39.41
95854,108.41
121257,39.41
42002,39.45
45258,39.45
45305,39.45
49351,39.45
55143,39.45
76920,94.4
77882,39.45
88824,39.45
96111,129.45
109770,79.4
110910,39.45
113916,39.45
115560,39.45
118313,39.45
118746,39.45
121914,99.44
204,39.5
348,39.5
477,39.5
1071,39.5
1904,39.5
2247,286.21
3511,39.5
5430,39.5
5609,39.5
8461,39.5
8560,39.5
8673,39.5
8753,39.5
8962,39.5
9054,39.5
9457,39.5
10145,39.5
10151,39.5
10339,85.49
10454,39.5
10676,39.5
11593,99.77
12747,39.5
13434,107.5
13978,39.5
15744,39.5
16205,39.5
16646,39.5
18086,39.5
18304,358.1
20954,83.49
20963,39.5
21463,39.5
22338,84.0
23863,144.88
24531,94.49
25337,39.5
27825,39.5
28761,39.5
28777,39.5
29480,79.5
29997,39.5
30506,39.5
30889,39.5
31485,39.5
31746,39.5
32591,39.5
33293,175.5
33980,39.5
34926,39.5
35603,39.5
35746,39.5
35847,39.5
35909,147.5
41074,170.5
41306,39.5
41803,39.5
42753,39.5
43825,197.0
45792,157.5
47393,279.49
48639,39.5
49371,39.5
50889,39.5
51623,39.5
53847,39.5
54252,264.49
55516,119.5
55608,39.5
55981,39.5
56717,39.5
56720,148.5
57287,39.5
57642,91.45
58606,179.49
58911,39.5
58986,39.5
60396,39.5
61031,39.5
61582,39.5
62199,39.5
62720,149.5
63580,39.5
63711,84.5
63744,39.5
64013,39.5
64133,39.5
64760,39.5
65195,39.5
66262,39.5
66441,39.5
66559,39.5
68090,39.5
71015,39.5
71691,39.5
72821,161.38
73684,39.5
73957,39.5
74561,39.5
75022,39.5
79294,39.5
80136,39.5
81030,39.5
82883,39.5
82950,85.0
83500,159.49
84520,84.5
84972,39.5
86324,79.45
87082,39.5
88213,99.49
88870,39.5
91502,149.0
92147,224.49
92280,39.5
92827,39.5
93462,39.5
93714,39.5
96772,39.5
97276,164.5
99205,39.5
99795,39.5
99876,39.5
101055,39.5
102839,39.5
103338,114.5
103342,39.5
103378,99.5
103904,39.5
104129,39.5
104221,39.5
106074,39.5
107059,39.5
110046,39.5
110101,39.5
111242,87.45
111696,39.5
112003,39.5
116561,39.5
117304,39.5
117323,39.5
118528,39.5
118713,39.5
120570,209.49
120965,39.5
121181,39.5
121289,39.5
121599,39.5
122680,39.5
123170,99.24
123635,39.5
124017,114.5
124368,139.45
36377,39.51
46003,39.51
51362,39.51
90943,39.51
57041,39.54
63588,39.54
47316,39.57
114771,39.58
15505,39.6
36867,39.6
40469,514.6
46703,39.6
73383,39.6
93356,39.6
99256,303.59
116406,39.6
30088,39.68
106090,39.68
26481,39.75
22114,39.8
12436,109.82
25036,39.83
36373,39.83
113684,39.83
114422,39.86
123424,39.86
13988,187.87
14753,39.88
20951,39.88
24156,39.88
33957,39.88
54192,189.87
55810,88.53
59454,39.88
67981,86.83
76547,135.33
81532,39.88
104195,239.85
104307,84.83
107407,39.88
111904,39.88
122778,663.88
101377,39.89
36820,39.9
49301,129.89
61309,39.9
62505,39.9
64350,82.88
92695,39.9
103482,39.9
109703,39.9
98663,84.93
68707,39.94
89115,39.94
253,258.15
4394,39.95
4434,39.95
5586,39.95
6098,39.95
7257,39.95
9134,39.95
9529,39.95
11128,39.95
12249,278.88
12517,39.95
12954,239.89
13924,167.03
14153,39.95
15684,39.95
16020,79.95
18133,39.95
18344,177.65
20861,39.95
22095,138.95
22181,39.95
22393,39.95
22826,39.95
23725,88.95
25222,39.95
29388,159.95
34882,39.95
35288,39.95
36688,39.95
37492,39.95
37954,39.95
39527,39.95
42853,39.95
42878,39.95
43533,39.95
44394,39.95
46120,39.95
47291,39.95
47480,129.68
49404,339.94
49597,96.73
50993,85.95
52163,39.95
52525,39.95
52708,129.9
55354,39.95
56625,39.95
56661,93.95
56774,39.95
56861,39.95
57700,39.95
58808,39.95
61262,39.95
61894,39.95
63078,39.95
64843,39.95
65422,39.95
67297,39.95
69083,39.95
69347,39.95
71434,39.95
71871,39.95
72397,282.44
75247,118.95
76326,169.45
77136,39.95
81369,182.95
82084,169.95
83896,367.89
86197,39.95
90491,39.95
90805,39.95
91189,276.95
91437,39.95
91483,39.95
94649,39.95
95090,137.95
95443,39.95
96048,418.95
102344,39.95
102820,39.95
103608,94.95
106148,83.63
107120,39.95
108546,99.45
108863,39.95
109674,303.9
111212,39.95
113963,164.95
114120,149.94
116279,39.95
117644,437.28
119624,39.95
119886,39.95
120779,39.95
122110,39.95
124194,39.95
124762,39.95
83608,39.96
774,279.83
21583,39.97
25625,39.97
35467,85.8
47950,189.96
122634,39.97
1759,139.63
9249,39.98
13262,39.98
14458,39.98
15143,39.98
16895,39.98
18616,39.98
21568,208.98
30958,39.98
31185,39.98
34093,137.98
35194,39.98
36454,39.98
36932,169.29
39083,39.98
40006,129.98
45766,39.98
47381,39.98
58227,39.98
58670,39.98
59041,39.98
61010,39.98
61561,39.98
69788,39.98
71777,211.98
76718,39.98
79584,39.98
79657,39.98
82998,249.97
85423,99.48
87255,39.98
94829,39.98
102448,39.98
102955,39.98
107837,39.98
111782,39.98
114169,203.65
122969,39.98
238,39.99
761,39.99
1339,161.87
1446,39.99
2195,209.49
2245,39.99
2333,207.07
2401,101.99
2862,39.99
3102,148.99
3310,39.99
4489,137.99
4552,91.99
5272,99.94
5361,39.99
5708,140.98
5999,39.99
6341,39.99
6358,85.49
6388,39.99
6953,145.74
7476,194.23
7660,39.99
7771,39.99
8098,39.99
8101,142.97
8390,39.99
8432,39.99
8521,39.99
8634,39.99
9603,79.98
10911,39.99
11595,39.99
11614,250.61
11668,101.99
11895,189.98
12127,39.99
12831,39.99
12963,39.99
13461,39.99
13847,39.99
14350,174.94
14445,39.99
14678,39.99
15005,39.99
15232,39.99
15641,39.99
16808,39.99
16973,129.49
17071,39.99
17178,39.99
17184,39.99
17443,189.99
17628,39.99
17650,109.49
17886,258.99
17906,109.94
20379,39.99
21336,39.99
21368,39.99
21375,39.99
21452,39.99
22474,101.99
23002,39.99
23479,107.99
23879,39.99
24003,39.99
24400,39.99
24429,39.99
24617,39.99
25426,91.99
26415,86.08
26785,39.99
27089,39.99
27169,91.99
27184,39.99
27189,39.99
27743,39.99
28180,189.98
28647,237.99
28926,39.99
29145,39.99
29485,39.99
29925,39.99
30390,1255.98
30722,39.99
31150,39.99
31225,39.99
31247,39.99
31688,39.99
32834,378.98
33051,39.99
33319,179.99
33435,39.99
34841,137.99
35329,39.99
35644,39.99
35967,39.99
36622,39.99
36925,39.99
37025,39.99
37087,39.99
37586,39.99
37795,144.98
37826,39.99
38980,39.99
39524,39.99
39735,39.99
39963,39.99
40015,87.16
40217,138.24
40336,99.97
40463,39.99
40819,39.99
40978,39.99
41113,39.99
41397,39.99
41844,39.99
41906,39.99
42155,39.99
42620,39.99
43183,39.99
43336,39.99
43583,39.99
43762,39.99
44040,591.44
44356,39.99
44420,88.99
44482,39.99
44803,39.99
44835,138.99
44862,39.99
44900,39.99
45038,39.99
45120,39.99
45152,39.99
46370,39.99
46482,39.99
46560,246.95
46587,39.99
46656,158.99
46662,39.99
47468,39.99
47646,91.74
48042,127.93
48761,39.99
48787,39.99
48835,39.99
48865,39.99
50401,39.99
50527,39.99
51240,39.99
51347,39.99
51885,93.17
51912,39.99
52152,39.99
52343,39.99
52786,39.99
53005,39.99
53301,39.99
53533,39.99
53812,144.99
53899,215.99
54201,109.86
54258,39.99
54336,39.99
55534,39.99
55983,39.99
56219,39.99
56331,39.99
56421,39.99
56681,39.99
57548,39.99
57954,39.99
58440,39.99
58470,39.99
58659,39.99
58763,237.99
59271,39.99
59509,39.99
59600,39.99
59603,39.99
61515,39.99
61766,39.99
62098,145.72
62425,39.99
62456,39.99
62873,39.99
63860,39.99
63987,152.93
64194,1138.31
64570,39.99
64693,39.99
65264,39.99
65360,39.99
65817,39.99
66873,85.07
66895,39.99
66958,39.99
67149,39.99
67258,39.99
68213,259.49
68257,39.99
68263,232.38
69506,39.99
69704,39.99
69843,39.99
70316,39.99
71233,39.99
71294,39.99
71824,39.99
71843,39.99
71949,39.99
72256,39.99
72471,39.99
73318,39.99
73465,39.99
73511,39.99
73670,39.99
74538,39.99
74823,39.99
74833,112.6
76125,283.94
77523,39.99
77909,39.99
78334,39.99
78457,87.99
79782,39.99
79811,39.99
79937,292.58
79958,95.37
81198,83.99
81222,39.99
81254,39.99
81354,39.99
81494,39.99
82120,39.99
82343,81.98
82791,175.98
82845,39.99
83274,39.99
83433,39.99
83438,39.99
83691,39.99
84395,39.99
84465,39.99
84815,39.99
84841,39.99
84863,39.99
85126,123.99
85970,39.99
86349,39.99
86777,39.99
86873,39.99
87229,39.99
87332,88.99
87382,39.99
87429,84.94
87740,39.99
87772,39.99
87791,39.99
88172,39.99
88470,39.99
89356,39.99
89709,39.99
89933,39.99
90233,104.99
90315,39.99
90456,39.99
90734,39.99
90817,39.99
90871,329.94
91036,39.99
91522,39.99
91804,158.97
92073,39.99
92334,39.99
92661,39.99
92680,82.94
92864,39.99
93324,39.99
94070,39.99
94632,39.99
94907,39.99
94974,39.99
94978,197.99
95364,39.99
95512,39.99
95533,39.99
95850,39.99
96088,39.99
96481,39.99
96512,39.99
97916,39.99
98043,39.99
98261,139.94
98300,39.99
98627,39.99
98885,91.94
99072,39.99
99366,311.97
99733,39.99
100043,101.99
100361,249.98
100726,39.99
101049,108.99
101325,39.99
101799,39.99
102057,39.99
102578,39.99
103347,39.99
103479,39.99
103525,39.99
104128,39.99
104223,39.99
104465,39.99
104734,107.99
105164,378.99
105722,239.99
105877,121.37
106097,39.99
106438,39.99
107253,39.99
107474,39.99
107513,39.99
107553,39.99
107629,39.99
107697,39.99
107831,167.99
108591,39.99
109044,99.98
109258,39.99
109381,94.49
109457,39.99
109615,39.99
110065,79.99
110158,39.99
110224,39.99
110402,154.99
111218,267.87
111525,39.99
111877,39.99
112698,39.99
112805,39.99
113433,269.47
113562,292.99
113761,39.99
114032,39.99
114288,39.99
114346,39.99
115098,39.99
115232,39.99
115702,39.99
115768,39.99
116810,87.99
116852,93.17
117606,39.99
117736,39.99
118507,294.94
118664,190.21
118840,39.99
118971,39.99
119316,39.99
119430,39.99
119917,160.04
120718,39.99
121499,94.52
121841,39.99
124135,39.99
124665,39.99
722,40.0
1189,40.0
1256,40.0
2057,40.0
2164,112.0
2955,90.41
3040,40.0
3931,198.64
4332,40.0
4630,40.0
6024,127.57
6495,40.0
6986,150.0
8151,40.0
8291,40.0
8370,40.0
8760,40.0
9508,40.0
9968,220.75
12326,40.0
12395,40.0
12509,40.0
13015,40.0
15146,474.95
17461,179.0
18721,40.0
19729,40.0
20097,40.0
20248,40.0
20749,139.0
22064,40.0
22300,40.0
22908,40.0
23431,40.0
23836,40.0
24738,40.0
24746,237.67
24842,100.0
25612,40.0
27756,40.0
29439,216.95
30333,40.0
30352,40.0
30466,40.0
31122,40.0
32967,40.0
32983,40.0
33061,40.0
33440,40.0
33713,90.0
34246,40.0
34701,40.0
34759,40.0
35504,439.0
36184,40.0
37439,162.5
38106,40.0
38992,40.0
39062,40.0
40101,40.0
42606,40.0
43721,213.59
45322,364.99
45489,40.0
45638,247.11
45679,138.45
45697,124.95
46875,169.99
47188,115.0
47879,40.0
48314,40.0
49124,40.0
49754,40.0
50236,40.0
50820,209.92
51264,40.0
51318,81.8
51665,85.0
52593,40.0
52999,95.0
54039,430.45
54202,81.98
54407,40.0
55329,40.0
56543,40.0
57346,40.0
57655,171.94
57758,40.0
58923,40.0
60640,40.0
61681,40.0
61906,86.99
63889,40.0
64495,40.0
66378,40.0
66847,40.0
66957,82.0
67080,119.99
67392,40.0
68627,289.48
69027,84.8
69109,123.1
69564,40.0
69685,439.0
70019,40.0
70315,40.0
71815,40.0
74776,40.0
75911,40.0
76876,40.0
77459,40.0
77551,116.0
77770,40.0
78397,40.0
80127,40.0
80503,40.0
81948,99.99
84133,40.0
85444,129.95
85787,40.0
85969,40.0
87975,90.0
89545,127.49
89947,40.0
90133,40.0
90783,40.0
91101,297.95
92160,105.0
92463,40.0
92672,40.0
93329,108.0
93466,118.0
93680,40.0
93807,40.0
94272,40.0
95145,40.0
95430,40.0
96799,40.0
97336,40.0
97539,40.0
98490,40.0
99452,40.0
99517,40.0
100018,40.0
100166,229.0
100437,40.0
100624,90.0
101524,40.0
101850,40.0
103200,40.0
104192,40.0
104219,169.0
105116,40.0
105753,40.0
106298,40.0
106341,160.14
106427,119.51
107391,40.0
107564,40.0
108108,40.0
108273,40.0
108453,40.0
108551,40.0
109032,84.0
109357,40.0
109548,40.0
109700,40.0
110473,40.0
110629,40.0
110794,40.0
111727,40.0
111737,40.0
111860,40.0
112288,40.0
112313,40.0
113432,40.0
113999,40.0
114293,108.65
114398,40.0
115584,40.0
115938,131.85
118407,40.0
118981,40.0
119471,115.0
120606,40.0
121351,40.0
121638,40.0
121996,150.0
122175,40.0
122286,40.0
122918,40.0
123587,40.0
123749,169.98
124088,40.0
124529,40.0
84043,40.02
98315,40.02
77384,40.08
4154,40.13
75678,40.13
97649,40.13
119958,287.12
100509,40.18
37318,40.22
59013,40.22
89559,40.22
46326,40.28
56323,168.28
108750,40.28
67959,40.37
37555,150.35
60079,40.4
71086,40.4
78859,367.9
91969,40.4
107612,238.4
112255,40.4
78374,100.44
95471,40.45
25341,40.49
57160,305.49
119667,154.39
25263,180.47
49677,40.52
23650,40.54
24473,40.54
28343,268.54
68255,165.54
77059,40.54
22918,40.6
49773,40.6
52790,120.59
62350,40.6
64731,40.6
68360,93.05
68462,40.6
82104,40.6
92560,40.6
58106,40.62
85161,40.62
103504,40.62
1502,40.72
5580,40.72
7412,40.72
79248,82.67
15898,40.75
76061,40.75
45642,40.78
83938,40.78
67686,40.79
31116,40.8
23924,40.83
82507,126.81
109977,40.83
38352,943.84
2851,40.88
9858,40.88
28188,95.83
30976,40.9
13379,104.86
76773,40.91
78337,40.91
81307,40.91
119309,40.91
11602,185.85
19722,40.95
21910,40.95
40156,40.95
53666,40.95
94430,40.95
108328,40.95
7643,40.99
11254,130.94
14072,40.99
20211,40.99
20887,40.99
24942,40.99
27385,40.99
40240,40.99
46593,198.99
50644,90.49
74174,40.99
79226,40.99
104364,160.98
105596,88.99
110987,547.69
117846,40.99
9962,41.0
17905,145.95
30175,110.5
48174,236.0
80534,41.0
86532,193.0
94813,41.0
96868,41.0
108945,41.0
121928,41.0
40871,41.13
53472,164.88
80775,41.16
118614,41.16
2207,41.25
16465,41.25
29822,250.75
32495,41.25
33677,41.25
48454,41.25
80337,41.25
81010,146.25
81326,126.25
92891,41.25
93794,41.25
103974,41.25
110793,85.75
124687,41.25
57425,41.29
93777,41.29
111231,284.29
27803,151.3
46696,88.28
102552,41.3
20691,388.83
39704,41.33
14038,339.37
54443,41.39
63722,41.39
21751,41.4
37451,41.42
57949,41.42
59370,100.92
64593,41.42
67066,221.41
75774,90.4
117627,41.42
122136,41.42
62297,100.29
26831,41.51
58332,41.51
33336,41.56
26511,41.65
57738,41.65
75604,41.65
82897,41.7
22667,41.73
65220,241.38
94613,41.74
8535,41.75
124053,41.8
3765,367.0
62846,41.86
81443,41.88
114794,41.88
35984,41.9
62375,101.43
8973,85.35
32726,41.95
38683,41.95
49906,99.95
50981,41.95
51583,41.95
51976,41.95
52155,41.95
63271,41.95
95767,312.9
121374,155.95
121819,41.95
124104,109.95
22426,41.96
27336,152.41
30966,41.96
50340,41.96
52782,41.96
72240,84.96
76830,41.96
79087,41.96
92141,41.96
93938,494.9
102202,41.96
111584,41.96
116840,41.96
121398,41.96
43620,109.97
70808,161.97
1185,41.98
35364,131.48
40669,41.98
78485,41.98
83905,41.98
119752,281.98
1600,41.99
2193,41.99
2269,41.99
5714,41.99
10340,41.99
11272,41.99
11323,41.99
12468,41.99
13283,41.99
17075,329.87
18503,41.99
18568,139.99
19269,84.97
29545,153.99
30021,84.98
32452,84.49
39375,41.99
40142,121.98
41742,111.44
45388,41.99
45841,41.99
46222,41.99
47191,93.86
49484,141.97
49995,159.99
51114,101.99
52313,41.99
52499,41.99
52701,41.99
52978,141.98
53173,41.99
53424,41.99
55370,41.99
57762,41.99
59529,41.99
66242,241.43
66980,41.99
67720,86.99
68011,116.99
68068,41.99
71638,41.99
72616,41.99
73467,41.99
73544,91.98
74112,41.99
77312,41.99
77319,41.99
79083,103.99
81126,93.99
82705,160.99
83183,111.29
83741,41.99
86304,41.99
87145,41.99
87442,41.99
88411,91.94
89365,101.99
91598,41.99
92922,41.99
93255,41.99
97986,41.99
98114,41.99
100530,41.99
101342,41.99
101974,140.99
102352,210.99
104420,41.99
111903,41.99
112048,41.99
112520,121.98
112818,41.99
113328,41.99
114854,111.99
116060,41.99
116207,41.99
117656,41.99
118783,200.99
119176,276.44
122263,41.99
122776,41.99
124998,41.99
584,142.78
1790,42.0
2298,92.0
2733,42.0
3665,42.0
4842,42.0
5081,251.44
5546,42.0
5635,42.0
5682,42.0
5719,42.0
5768,42.0
7343,42.0
9390,42.0
10407,42.0
